Zip Code,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023
77084,110701.1866,110652.8684,110455.1878,110366.1001,110338.5584,110485.4447,110587.2606,110788.6162,111175.9474,111563.3149,112078.7849,112647.4476,112958.7389,113007.1679,112622.2058,112345.3451,112242.1351,112332.5799,112576.318,112587.7114,112728.7224,112885.9356,113168.9615,113335.7886,113437.3828,113612.826,114055.8466,114700.3544,115371.6956,115963.151,116444.8222,116952.3954,117361.5829,117729.4867,117932.9586,118162.5239,118392.6705,118618.018,118896.9692,119168.0656,119407.1735,119547.0961,119730.3069,120121.6219,120476.3311,120861.6955,121048.519,121255.2666,121481.7354,122283.694,123777.935,125106.262,126264.4449,126566.8378,127325.7708,127863.1013,128668.2507,129118.293,129654.1024,130207.328,130717.7766,131108.704,131301.3007,131537.6131,131512.4191,131564.0012,131398.4328,131182.6918,130784.2034,130529.6159,130488.4738,130457.9701,130343.1393,130087.3135,130100.6087,130195.7596,130650.7573,131093.6716,131585.8085,132036.0405,132557.7253,133302.7923,133978.6593,134638.107,134957.3821,134954.9838,134753.1661,134820.0685,135161.3075,135786.6548,136280.1326,136846.8882,137244.281,137671.4624,137959.4753,138229.0569,137867.9784,137239.7086,136487.2931,136166.7028,135845.5132,135507.4753,135131.3128,134615.2292,133879.9849,133190.1214,132478.1113,131755.8512,130920.816,130561.5575,130450.7619,130601.9873,130814.2255,131174.9371,131705.0816,132073.9497,132223.7793,131963.8247,131869.6112,131992.0626,132138.2935,132220.8456,132406.8419,132764.9751,133086.6072,133047.8556,132388.0799,131137.5544,129859.6645,128832.5441,128149.3946,127602.6943,127099.6707,126513.3608,125598.2373,124773.7242,124146.4725,123733.5999,123485.3923,123387.5192,123323.0812,123091.7167,122258.3266,121448.0811,121069.6002,121212.2239,121320.1391,121249.5756,121160.0542,121323.059,121617.1606,122062.4984,122561.692,122967.1752,123278.0457,123369.8099,123580.929,123966.9046,124763.8884,125684.6055,126889.0007,128253.4136,129825.4108,131399.7092,132759.1545,134121.9891,135474.4959,136932.0128,138391.1684,139897.5084,141466.4977,142909.7847,144304.3435,145556.5879,146877.6924,148120.5329,149267.6408,150353.6206,151769.8723,153383.5536,155239.6527,156990.2812,158812.9603,160458.4005,161930.5858,163328.9973,164599.2576,165865.4967,166869.4775,167750.331,168688.8911,169774.9388,171091.0197,172292.1738,173261.7355,173981.8963,174512.7551,175007.4679,175388.7292,175691.8563,176050.8758,176462.6944,177088.3545,177709.9836,178244.1349,178607.8787,179157.8237,179922.3027,180616.6408,181232.7198,181602.6394,182006.0102,182293.658,182817.1267,183331.9882,183601.0529,183580.1785,183417.8392,183517.5125,183820.8721,184427.2427,185178.6571,186094.8703,186927.6502,187829.0887,188742.1149,189895.292,191019.6828,192132.3374,193162.0759,194232.4234,195117.8514,195820.2123,196327.6286,196783.8934,197320.8094,197891.418,198658.0307,199671.613,200913.8943,202055.9669,202815.4143,203327.6498,203660.2732,203757.2472,203877.2764,204226.0051,205095.7501,206492.7177,208507.5456,211223.26,214055.7267,216950.5322,219705.4403,222488.9787,225029.5986,227423.1782,229831.4669,231734.4428,233146.9753,234294.8272,236056.2126,238603.872,241810.7461,246162.677,251108.5853,256065.0431,260109.6463,263462.5871,266391.5791,268530.5114,269508.3935,269726.5865,269612.283,269333.6893,268427.3672,267031.6472
77083,99442.19049,99612.11162,99583.77249,99759.84004,99742.35562,99862.20636,99879.8934,100138.599,100476.3764,100949.9098,101515.3651,102133.0152,102478.5106,102553.1342,102360.0766,102302.7206,102378.2232,102599.222,102845.4045,102987.4037,103130.9125,103217.181,103305.6167,103375.0551,103495.0788,103753.2446,104238.2809,104855.1547,105640.6886,106377.2505,107007.0228,107573.9437,108106.4819,108635.8758,109024.6724,109324.8563,109649.0697,109953.8039,110283.7729,110561.7579,110873.1784,111184.1771,111545.9181,111905.7211,112117.9002,112371.8672,112549.8366,112749.5435,112967.7613,113525.5986,114631.7749,115798.3539,116884.9735,117649.4413,118437.6517,119259.7096,120153.8834,121022.656,121915.9187,122750.1879,123446.7729,123779.1734,123896.0115,123906.9929,123912.8289,123865.3466,123985.4456,124122.9486,124236.7398,124155.2289,124092.1999,124044.5838,123955.9021,123869.2503,123770.5868,123855.1407,124109.2261,124523.822,124922.3186,125199.0662,125426.9737,125645.8841,125775.2189,126083.5889,126377.29,126550.3491,126556.6722,126573.0122,126760.2455,126996.3122,127167.5171,127444.42,127726.3741,128168.9291,128483.013,128655.8837,128237.3512,127638.5961,126844.9084,126137.9134,125306.9402,124531.4411,123868.5484,123058.2727,122072.0839,121179.863,120306.1954,119558.4152,118646.9556,118036.8277,117593.9555,117528.4902,117581.6967,117720.9334,118045.4152,118217.6884,118206.6448,118006.5932,117969.8877,117929.815,117643.6467,117480.9467,117790.9671,118335.0869,118868.6464,118998.5898,118658.4012,118025.8038,117256.4392,116568.9096,115826.1798,115221.1766,114729.5594,114286.4523,113688.0499,113160.9963,112652.3075,112161.0382,111626.0209,111173.0325,110709.0443,110308.3647,109664.0435,109126.6153,108738.9472,108610.6477,108458.3807,108374.0981,108382.8377,108629.1785,108993.5252,109426.8351,109958.0182,110319.4137,110586.9868,110627.2618,110670.6195,110828.6492,111380.2685,112320.1385,113688.6901,115395.3248,117184.7107,118835.5287,120131.0797,121495.1196,122806.537,124103.2648,125248.7587,126360.5768,127525.4283,128628.6134,129763.1608,130811.7368,131911.3418,132937.152,133994.9872,134831.1632,135928.8424,137064.8742,138706.7327,140304.5409,142063.2335,143506.7992,144866.719,146182.4123,147629.9608,148962.18,150053.4499,150895.2069,151885.4506,153013.9116,154399.5115,155769.5757,156910.9831,157778.3871,158354.2105,158849.0118,159345.7306,159958.2671,160852.1374,161713.6925,162746.3225,163651.6698,164672.0622,165541.4351,166527.7772,167573.3476,168551.834,169399.622,169924.0746,170460.2731,171066.0083,171963.3605,173067.3875,174244.2024,175402.5301,176259.6253,177013.9169,177672.8503,178388.6434,179025.1946,179696.3915,180335.8567,181199.525,182123.3194,183252.5918,184342.9133,185566.9248,186759.9996,187908.0246,188802.9195,189570.1016,190219.5063,190784.6602,191188.7432,191582.8924,192046.8202,192879.7009,193858.1037,194804.8387,195479.7637,196025.6578,196433.3813,196511.5328,196575.9023,196843.3665,197660.8457,198908.6227,200738.9677,203255.0328,205893.6309,208541.9469,211107.6542,213787.6274,216382.1657,218803.1516,221336.6493,223275.4981,224546.7464,225455.1504,226968.8289,229404.7825,232343.4775,236466.527,241337.6812,246501.0802,250836.6764,254274.6896,257173.1536,259232.9635,260349.8767,260791.305,261148.6842,261378.8832,260885.6849,259708.3015
77036,100849.0037,101041.5788,101218.0771,101694.2253,102215.2787,102783.7272,103814.3677,104827.2929,105877.1094,106355.7892,107161.2861,108002.0074,108442.2361,108342.9608,108002.6422,108014.5583,108059.4691,108130.6358,108065.4349,107464.3019,106678.547,105849.8437,105732.4989,105785.3184,105935.0402,106032.2707,106565.404,107197.6419,107737.0567,107926.1214,108379.2346,108909.9753,109503.5246,109627.898,109771.3019,109852.2129,109930.7401,109962.703,110164.9931,110683.1219,111141.4729,111147.1068,110838.7829,110290.3164,109793.5107,109541.5549,109796.7825,110465.1242,111317.8179,112215.1089,113893.6181,115562.2653,117225.3435,117840.9712,118544.7515,119003.64,119297.6221,119501.3609,119881.7355,120573.6579,120913.5867,121161.6656,121146.5492,121078.4253,120884.3302,120790.5598,120878.1099,120850.8054,120747.8654,120291.0909,120111.9819,120248.4444,120731.9539,121010.3773,121191.906,121511.4865,122276.7431,122935.6683,123336.9007,123519.6727,124183.3477,125233.132,126175.6674,126692.9529,126673.732,126328.9062,125879.3008,125726.8603,125845.0393,126213.5487,126573.0085,126966.6323,127134.1065,127154.829,127157.8468,127124.3386,126587.1358,125855.8561,124993.2273,124451.1905,123791.7475,123287.1172,123052.096,122966.5336,122712.1989,122456.0303,121810.4914,121150.1586,120459.2054,120282.5613,120436.3686,120829.7972,121245.1885,121545.6404,121748.4759,121637.8926,121347.2795,120696.5256,120439.8952,120438.6368,120577.7132,120736.7192,120899.4953,121135.7184,121391.9567,121321.2944,120942.968,120025.7575,119163.6722,118364.229,117812.7491,117410.1307,117023.0014,116709.5448,116200.6315,115804.4905,115345.129,115031.084,114783.9485,114796.5889,114809.0266,114682.8689,113901.8909,113120.3773,112693.9433,112934.1185,113424.1483,113934.8731,114238.6704,114666.1842,115521.3305,116415.8013,117093.047,117099.1949,117281.1586,117435.62,117816.4869,118305.4895,119084.6641,120030.5733,121182.6618,122661.5017,124175.8763,125682.9427,127029.8497,128555.98,130168.0758,132042.4778,134011.2993,136039.9599,137824.2938,139367.9964,140788.6315,142104.0555,143718.1941,145268.2121,146636.0713,147646.4518,149155.8109,151158.9315,153610.0334,155770.5811,157699.5243,159345.9884,160777.5475,162315.1882,163923.0426,165335.0263,166269.0678,166817.2629,167376.5619,168256.7595,169441.4438,170726.9431,171460.6355,171807.9294,171832.271,172000.6449,172242.451,173119.5921,174515.2024,176196.0704,177932.8912,179117.5201,180094.0315,180549.2365,181553.7933,182722.2173,183661.4298,184387.5645,184618.2227,185078.7486,185148.1937,185450.9026,185517.8122,185549.4734,185467.2296,185328.8859,185581.4947,186156.4928,187347.59,188605.9151,189990.6066,190872.8658,191592.3527,192172.3415,192859.4057,193536.1851,194237.9965,195111.6927,196045.304,196805.8251,197371.644,197931.8271,198300.2716,198719.4157,199108.4665,199807.8936,200613.0512,201242.4588,201628.6083,202097.1028,202816.4912,203611.9752,203702.2922,203554.1522,203642.462,204567.2261,206476.6631,208667.4571,211256.1896,213534.5021,216170.9708,218970.2737,222131.0654,225051.2731,228081.2929,231067.4992,233146.3409,233518.7257,232571.0381,232296.8683,233319.8616,235399.9051,238676.1766,242833.5507,247435.3864,251457.1019,254585.0796,256983.1218,258564.4182,259316.037,259739.3811,260100.3774,260591.7492,260457.9494,259574.7051
77095,148361.4789,148274.1052,148060.5068,148065.1991,148173.6469,148326.4219,148205.2896,148004.0515,148038.1029,148200.4142,148642.5678,149151.0904,149250.4519,149010.9853,148294.0953,147727.7251,147470.0121,147509.6159,147722.3489,147699.5928,147886.5992,148260.9737,148771.4146,149028.1066,149057.8549,149104.3547,149593.429,150322.0701,151061.282,151638.6483,152142.955,152865.8703,153635.6812,154280.14,154616.3222,154662.4257,154691.7172,154687.1309,154759.8001,154807.2018,154868.6561,154901.9855,155026.9673,155200.8573,155249.0531,155322.2758,155272.7197,155445.2271,155734.1429,156740.0809,158552.5484,160218.382,161726.5506,162210.955,163018.529,163414.9117,164075.58,164711.3954,165512.3957,166390.6358,167121.5867,167809.8244,168253.1563,168589.8637,168666.9922,168770.6029,168945.3946,169002.9001,168995.037,168828.5827,168989.5729,169000.8387,168877.4048,168449.7816,168479.4798,168674.8581,169195.3554,169650.8971,170246.4331,171017.905,171826.8705,172817.6709,173435.095,174130.0841,174307.3842,174216.8656,173701.6,173598.2855,174057.336,175047.4051,175722.0454,176230.1431,176410.3896,176678.2528,176820.5904,177096.5077,176898.4146,176507.9449,175976.1019,175850.5792,175703.9736,175468.7053,175418.2447,175321.0158,175135.5757,174665.0887,173922.2397,172925.2944,171931.4679,171589.2702,171603.2117,172077.8202,172647.4785,173384.8426,174198.4805,174696.658,174826.8151,174320.4183,174123.6916,174243.4604,174354.4221,174417.2783,174758.7291,175374.4456,175801.0698,175632.0307,174784.9886,173419.7583,172200.3469,171331.778,170825.7258,170333.4444,169795.0601,169172.3884,168411.7501,167919.8323,167561.3057,167319.1998,167147.4078,167367.0454,167534.1184,167517.0077,166629.8188,165807.5503,165555.4606,165977.4805,166383.0955,166417.8279,166168.0747,166023.3636,165922.7166,166131.1994,166340.4913,166765.362,167347.8956,167927.0406,168617.9301,169445.4766,170651.7857,171836.4931,173105.2729,174525.7526,176036.695,177617.0372,179029.1273,180605.0703,182283.3919,183966.3187,185612.5209,187168.97,188777.9979,190292.7619,191895.1919,193486.1835,195101.1237,196749.468,198379.0364,200071.8108,201974.6739,203987.8124,206242.5713,208215.2749,210117.7196,211652.2049,213178.6457,214737.5162,216320.7741,217766.5987,218740.0737,219457.3758,220079.9056,220807.4619,221779.2501,222673.0591,223316.3274,223651.5071,223971.8146,224425.8641,224735.6311,224737.5244,224746.2502,224927.8625,225437.3095,225953.1021,226209.1998,226275.2393,226473.177,227107.2705,227778.6106,228450.5618,228740.3957,229089.8275,229377.5366,229898.6602,230525.2166,231294.0167,232124.3283,232652.7957,233017.841,233286.8277,233904.8684,234710.4921,235741.8792,236425.1111,237003.7866,237477.538,238167.6812,238923.4929,239667.1897,240520.632,241498.9195,242327.4763,242928.1998,243216.1912,243383.8604,243598.3422,244018.237,244682.0202,245612.8275,246565.8835,247463.1028,248198.1376,248901.1537,249375.291,249555.6033,249871.9085,250537.1994,251835.8369,253579.5781,255942.258,258802.1217,261779.8062,264926.9307,268037.7799,270998.1665,273546.4684,275850.1666,278269.6683,280246.6621,281838.8485,283118.3672,285088.8332,287826.1183,291189.8432,295630.1156,300936.4739,306618.1029,311415.9218,315193.8701,318704.9462,321530.3536,323290.0443,323684.099,323562.668,323077.8911,321895.5467,319960.0764
77072,63976.8945,63940.39322,63913.21193,63994.85761,64189.43183,64490.70654,64836.53552,65248.19925,65707.85126,66142.70996,66669.92213,67218.81039,67534.9434,67666.47389,67596.36245,67629.39131,67773.08607,67963.70872,68127.34236,68137.27747,68238.12763,68403.28085,68612.585,68706.85421,68806.98131,68931.82561,69255.68075,69733.20451,70251.08887,70797.16047,71286.06969,71832.9061,72297.37086,72706.60479,73074.84724,73390.82413,73653.20149,73823.87748,74069.9049,74422.55084,74879.47623,75221.60819,75493.98508,75733.14946,76026.29679,76312.07253,76469.31564,76644.76972,76857.60407,77519.81021,78562.97608,79577.69792,80516.79288,80909.60597,81487.46851,82052.79503,82892.19847,83717.93135,84432.62812,85208.52077,85889.12348,86490.16134,86918.99534,87266.85234,87435.74911,87665.64355,87890.53551,88044.42424,87977.16096,87801.84168,87859.34088,87967.60018,88082.10372,88001.95108,88046.98984,88150.20919,88519.81093,88995.97146,89518.5264,89838.62096,90051.93298,90350.61611,90653.73999,90932.36483,91007.52948,90947.57182,90732.84829,90759.74448,90981.27634,91395.23123,91602.80919,91915.92734,92194.63323,92527.25356,92670.74603,92690.92307,92464.84407,92115.25456,91678.70577,91258.99975,90590.64483,89994.2952,89427.74857,88758.27047,87778.12532,87103.61453,86636.14031,86228.02747,85452.05553,84849.06986,84481.29237,84236.32374,84054.46952,83923.94575,83917.6959,84076.23534,84152.68383,84142.07735,84016.28236,84039.65598,84118.99057,84056.56438,83969.40545,83995.21595,84199.74991,84352.55928,84147.73038,83639.76051,83140.24026,82760.90337,82514.72592,82128.16385,81730.42289,81321.01981,80732.54065,80221.53792,79786.90546,79567.47123,79182.97789,78715.52042,78190.44082,77670.49244,76801.68577,76040.15758,75528.23572,75490.97127,75488.1823,75358.97027,75144.69064,74989.42417,75191.6092,75502.33609,75849.92643,75865.89443,75863.70301,75831.97943,75976.16464,76106.73208,76520.27306,77041.27867,77928.81235,78970.69319,80096.97647,81214.00613,82207.2954,83400.20307,84676.5641,86172.94213,87625.33044,88947.50112,90120.10914,91201.74799,92343.14553,93293.42,94298.69369,95277.35571,96222.20173,96924.07612,97885.62621,99279.73258,101036.1503,102871.4867,104491.6694,105890.441,107003.2599,108105.8584,109389.173,110483.7584,111154.7884,111490.4715,111914.4504,112822.3831,114055.7198,115569.9821,116793.359,117761.3542,118344.7463,118890.0218,119488.2079,120198.9798,121159.1722,122225.9536,123561.775,124615.9108,125497.4316,126101.0224,126923.1779,127916.631,128830.446,129646.9555,130220.9533,130773.6941,131334.0628,131963.0119,132695.4101,133286.5438,133876.1528,134449.4661,135321.5905,136252.3447,137311.9904,138354.8536,139545.9469,140586.7026,141635.4846,142637.7821,143759.6792,144825.3813,145989.9641,147093.115,148099.8025,148919.1459,149750.0376,150443.7346,150988.751,151415.2672,152010.4135,152663.2286,153447.8976,154157.4309,154828.0938,155438.9721,155920.3849,156400.1132,156554.5994,156737.6978,157117.9754,157930.463,159162.756,160694.4339,162567.4189,164357.5952,166289.9339,168439.6426,170919.8293,173321.1008,175524.8723,177750.4549,179005.083,179306.1607,178974.0268,179539.4819,181116.1086,183144.5748,186778.3148,191400.3438,196905.3039,201349.647,204691.7427,207245.7548,209000.0927,210075.6767,210871.8719,211578.4114,212267.7902,212301.3474,211304.0404
77077,189077.1362,188435.8282,188225.7836,188238.6355,188923.0133,189803.8626,190501.1165,190153.3891,189394.8431,188421.1037,188559.2621,189101.9194,189143.8652,189141.8438,188331.5511,187454.586,186483.276,186200.1969,186804.128,186864.1856,186978.73,186835.2183,187217.8167,187367.7338,187331.6166,187280.0348,187796.3177,188742.8876,189762.5477,190659.9652,191765.8024,192561.879,192895.4001,192614.5399,192435.5197,192593.5374,192957.8493,193216.53,193220.8524,192923.8103,192896.7571,193072.1092,193853.1188,194201.8925,194309.2789,194252.0895,194477.9734,194622.0278,194606.6748,195459.1455,197739.9754,200051.3321,202205.01,202959.6962,204044.0357,204141.5054,204202.3988,203982.8202,204238.7863,204829.9285,205110.4877,205385.9918,205345.9302,205188.3552,204804.6587,204617.4931,204883.8878,205111.2655,205300.9066,205134.3908,204966.6619,204630.9059,204363.0195,204146.9385,204388.5576,204827.5264,205822.4384,206592.4964,207743.9328,208698.2886,209922.2487,211243.9771,212282.6561,213314.2391,213514.7534,213309.7671,212510.5632,211860.5047,211479.0826,211534.0728,211569.3448,211721.344,211581.9957,211580.8495,211599.5111,211992.9408,211787.1412,211345.1084,210842.1238,210912.0933,211040.4708,211306.8477,211907.4308,212506.581,212702.8403,212326.2248,211285.3416,210012.7283,209007.1987,208955.8396,209378.0159,210252.0251,211309.0361,212342.4185,213296.3699,213227.894,212827.6094,212053.5234,212446.815,213414.1132,213855.7969,214068.1245,214477.533,215435.3859,216250.4737,216254.7334,215427.3238,213599.4802,211827.8718,210474.6607,209855.6797,209256.6453,208655.1713,208127.0141,207534.0915,207420.3843,207541.6848,208029.3286,208565.2087,208553.8006,208173.4023,207476.9663,206480.9964,205850.7044,205902.1209,206495.7988,206807.5628,206589.485,206135.1033,206179.0034,206605.7417,207695.7635,208630.4103,209600.3029,210505.1007,211499.5832,212715.2133,214654.2489,217266.345,220265.7285,223099.0823,226212.8505,229144.9448,232525.5315,235806.7402,239233.8586,242281.2623,245294.7077,248400.2942,251529.7401,254560.9336,257694.8743,260886.8855,263802.5074,266769.0897,270485.9386,274205.2145,277738.9362,281416.9132,285787.0301,290719.9638,294788.9335,298129.2439,300819.0932,303448.1976,305431.5076,307016.3044,308340.7964,309828.2294,310786.7454,311035.5848,311473.3918,312736.6106,314172.1691,314462.0412,313547.8227,312560.636,311884.4453,311357.4396,310875.9008,310808.8961,311251.4559,312124.4559,312631.58,312691.8608,312314.9779,312460.1622,313092.0083,313430.8795,313684.8737,313369.2545,313648.4053,313618.6932,313810.0796,313606.9428,313053.1515,312167.9345,310559.9569,309473.2701,308702.86,308831.4962,309126.7757,309554.9028,309650.6596,309531.0435,309283.6859,309263.2841,309632.5887,310008.9213,310360.2229,310941.4095,311303.4674,311577.0872,311367.5525,310948.6068,310421.4482,309798.4977,309521.8263,309243.233,308981.1104,308891.2161,309293.6745,309924.5341,310214.4658,309449.0265,308518.5624,308557.2521,310153.7052,312716.5349,315346.2308,318160.6535,320896.7126,324044.2435,327403.4575,331126.7698,334515.0429,338068.4933,341203.9737,343541.4088,344055.9127,343514.6151,343430.7474,345243.7001,348388.045,353172.9906,358741.4692,364972.8625,370623.3213,375028.6558,378689.8309,381053.3436,382081.7882,381820.1286,381288.5486,381037.1711,380404.7722,379321.144
77015,66006.1415,66022.29096,65970.30924,65963.03863,65932.93958,65966.68419,66038.89287,66255.07687,66604.13724,67009.40305,67517.20361,67930.9905,68038.02503,67850.55035,67479.27847,67193.40198,67051.58507,66988.67473,66957.84166,66817.82202,66844.21238,67035.32257,67332.1933,67527.13579,67653.88773,67795.86896,68107.81718,68539.99815,68943.34056,69330.35584,69764.6403,70337.02137,70850.70441,71246.3002,71579.89212,71905.28284,72198.02778,72385.65192,72607.38709,72882.47949,73108.16888,73289.59211,73481.99832,73744.47432,73975.48293,74113.90373,74178.51609,74219.86896,74342.74124,74823.37302,75775.16858,76637.40092,77595.12639,78108.28048,78877.14206,79380.75648,80103.72755,80823.71106,81786.59294,82845.38893,83826.54271,84603.16373,85153.35826,85606.4752,85759.72849,85858.38394,85801.55816,85964.0591,85950.48449,85945.21404,85781.18355,85656.86093,85466.86363,85193.49753,85084.85959,85227.04713,85771.49233,86240.38551,86663.42373,86837.40027,87209.11041,87688.49126,88322.12078,88914.66117,89466.48256,89683.06022,89644.42294,89617.30874,89733.52944,90042.33892,90227.79182,90493.28322,90670.29944,90851.90072,90969.7179,91063.1392,90783.80544,90327.6581,89904.65008,89734.89327,89406.8191,88942.04194,88441.21923,87954.69242,87328.21472,86675.44243,85939.08429,85339.68455,84856.75448,84760.67631,84562.50437,84345.09115,84213.02472,84333.7958,84631.5329,84652.81711,84532.65141,84262.98808,84328.77141,84460.2451,84450.25347,84366.56317,84471.8285,84725.30233,84791.80202,84568.98808,83932.49825,82981.83156,81970.54259,81117.25202,80571.95504,80116.12205,79757.74407,79323.13673,78667.97503,77907.91819,77331.4451,77005.09687,76958.20911,77030.17301,77199.63333,77348.57245,77100.11775,76865.58208,76704.87593,76883.50591,77081.02313,77380.15281,77818.30288,78234.09779,78642.32684,78636.01503,78462.97891,78076.63865,77749.48343,77577.57601,77596.58182,77773.42737,78193.31674,78703.54282,79642.83759,80889.70904,82238.82349,83340.00376,83989.39426,84604.46247,85279.01797,86063.92748,86886.77384,87822.38009,88954.51035,90271.06105,91688.55476,92891.8987,94011.14609,94865.21762,95454.48058,95680.84798,95994.60043,96678.66124,97754.13344,99071.64667,100416.6338,101682.7814,102707.3218,103741.9015,104708.8529,105634.0704,106337.421,106890.8621,107468.1596,108298.4943,109385.3121,110522.6047,111199.2785,111645.245,111851.8069,112097.9341,112302.4259,112665.1206,113270.5,114081.3865,115211.7521,116319.7474,117165.7574,117685.1705,118215.5208,119029.6425,119839.8686,120706.9308,121392.8386,121937.1285,122393.8169,122909.1303,123591.5038,124264.4897,124948.7791,125557.4851,126270.0631,126845.5363,127503.9539,128221.6627,129085.8179,129895.1157,130731.9558,131746.2492,132918.7718,134125.0954,135268.321,136454.231,137535.9393,138484.8895,139399.8359,140322.4505,141134.4913,141808.7723,142381.3279,143153.9545,144099.6915,144989.452,145787.5072,146551.2563,147348.6346,147944.6749,148179.4469,148452.7088,149086.3348,150135.1448,151501.1793,153152.4438,155081.7123,156922.269,158813.1919,160954.6318,163447.7623,165954.5951,168241.8015,170376.0679,171530.626,171665.4303,171144.6847,171177.7209,172208.4889,173871.2546,177435.1191,182271.1942,188020.983,192633.0176,195865.8138,198266.5425,199984.2687,201367.2162,202405.8289,203385.3582,204094.3367,204061.7358,203399.8345
